#CharNo	Charactor name	Event name	hash-a	hash-p	hash-d	hash-w	sel1	sel1-effect	sel2	sel2-effect	sel3	sel3-effect	sel4	sel4-effect	sel5	sel5-effect
1034	[夢はホントに叶うんだ！]ウイニングチケット	全・力・競・走！！	010131f1f1f10101	aa1018e7e7fcc711	ffff476747677fff	030333f3f7f30703	手すりショートカットだ！	「差しコーナー○」ヒントLv+1 絆ゲージ+5	相手の動きを予想してみるとか	スキルPt+30 絆ゲージ+5						
1034	[夢はホントに叶うんだ！]ウイニングチケット	全・力・筋・肉！！	010131f1f1f10101	aa1838e7c6fcc703	ffff476747477fff	030333f3f7f30703	わかる！とことんやりたい！	スタミナ+5 スキルPt+15 絆ゲージ+5	スポーツドリンクを渡す	やる気+1 スキルPt+15 絆ゲージ+5						
2001	[やれやれ、お帰り]フジキセキ(SR賢さ)	スライハンド	0101e1e1e1e10303	aa541cc1e0f8ff07	ffff4f8fcf5fffff	0703e3e7e3e30707	さっきこっそり入れ―――	賢さ+5 スキルpt+15 絆ゲージ+5	すごいマジックパワーだ……！	パワー+5 スキルPt+15 絆ゲージ+5						
2001	[やれやれ、お帰り]フジキセキ(SR賢さ)	ミスディレクション	010181f1f1f10101	aa131bccc07efe11	ffff27a7a767ffff	0103e3f3fbf30307	最終コーナーのコツ	「抜け出し準備」ヒントLv+1 絆ゲージ+5	走りのテクニック	スキルPt+30 絆ゲージ+5						
2002	[努力は裏切らない！]ダイワスカーレット(SR賢さ)	このぐらい平気なんだから！					テーピングしようか？	「スタミナキープ」ヒントLv+1 絆ゲージ+5	念のため保健室へ行っておこう！	体力+20 やる気+1 絆ゲージ+5						
2002	[努力は裏切らない！]ダイワスカーレット(SR賢さ)	明日は私が勝つんだから！	01a1f9f9f9f90101	ebdb36340417c9cc	ff59515b8393effb	01a9fdf9f9f90101	いつもこんなに早いのか？	賢さ+10 絆ゲージ+5	2番でも十分偉いよ	やる気+1 スキルpt+15 絆ゲージ+5						
2003	[テッペンに立て！]ヒシアマゾン(SRパワー)	ヒシアマ姐さん奮闘記　～追い込み編～	01015bff7fff0101	8c723b8fa2c9cd32	ff7fd7d5f7767bff	01013fff7fbf0101	気迫でライバルを圧倒する	「追込ためらい」ヒントLv+1 絆ゲージ+5	大きく外側から攻めてみる	パワー+5 スキルPt+15 絆ゲージ+5						
2003	[テッペンに立て！]ヒシアマゾン(SRパワー)	ヒシアマ姐さん奮闘記　～問題児編～	01015fff7fbf0101	84703acfa4f5c53a	ff69d6d6f676fbfb	01013fff7fbf0101	挟み撃ちにして捕まえよう	体力+10 賢さ+5 絆ゲージ+5	グラウンドまで誘導しよう	体力-10 スピード+10 根性+5 絆ゲージ+5						
2004	[副会長の一刺し]エアグルーヴ(SR根性)	俊敏にして豪腕	01a1f1f1f1e10101	eee719101c1de7e0	ff6f4f6f2f6fffff	03b1f3f1f1f30303	1人でこれを運ぶにはパワーがいるな	パワー+15	この量をさばくなら、相当急がないと…	スピード+10 スタミナ+5 絆ゲージ+5						
2004	[副会長の一刺し]エアグルーヴ(SR根性)	峻厳にして優渥	0101f1f1f1f10101	ee1018e4ffc3e21c	ffff6f6f6f2fffff	0303f3f3f3f30303	いつも厳しく接しているの？	「臨機応変」ヒントLv+1 絆ゲージ+5	よく相手を観察しているんだね	体力+10 賢さ+10						
2005	[デジタル充電中＋]アグネスデジタル(SRパワー)	ウマ娘ちゃん欠乏症！	0111f9f9f9790101	e8cc37070333ccfc	5fb7a797a7b75fff	0159f9f9f9790303	大事をとって帰ったら？	体力+5 スピード+5 絆ゲージ+5	今からでも参加できるはず！	スピード+5 パワー+5 絆ゲージ+5						
2005	[デジタル充電中＋]アグネスデジタル(SRパワー)	エモのためなら雨の中でも！	0111fdfdfdf50101	8ad83727c131d3d9	dfa1d1a1f1e9ffff	0111fdfdfdf50101	無理すると風邪引くよ	「雨の日○」ヒントLv+1 絆ゲージ+5	真剣なんだね！	「道悪○」ヒントLv+1 絆ゲージ+5						
2006	[検証、開始]ビワハヤヒデ(SRパワー)	ぎりぎり様相論	0101e1f1f1f10101	e21818c7e3f7c718	ffffcfcfcf4fffff	0303f3f3f3f30303	ぎりぎりまでトレーニング	パワー+15 絆ゲージ+5	前のレースを観察する	スピード+10 スキルpt+15 絆ゲージ+7						
2006	[検証、開始]ビワハヤヒデ(SRパワー)	脱・無難論	010161e1e1e10101	e01e1ee3f0f0e11e	ff7f9f9f9f9fffff	0303e3e7e7e70703	頭で考えるより、行動あるのみ	体力-10 「内弁慶」ヒントLv+1 絆ゲージ+5	ケガをしたら元も子もない	体力+10 スタミナ+10 絆ゲージ+5						
2007	[カワイイ＋カワイイは～？]マヤノトップガン(SRスタミナ)	マヤノ的おやつ会議！	0111f9f979790101	c8cf33300437ccef	ffd747d7f7d76fff	0179f9f9f9790103	新フレーバーに挑戦！	スタミナ+5 根性+5 絆ゲージ+5	テッパンが1番！	スタミナ+10 絆ゲージ+5						
2007	[カワイイ＋カワイイは～？]マヤノトップガン(SRスタミナ)	マヤノ的ファッション会議！	01014dfdfd7d0101	8a662d98cee3d32c	fff7d9c9b999efff	01034dfdfdfd0303	最新の流行りコーデ！	「直線巧者」ヒントLv+1 絆ゲージ+5	動きやすい機能美コーデ！	スタミナ+10 絆ゲージ+5						
2008	[雨の独奏、私の独創]マンハッタンカフェ(SRスタミナ)	静けさを嗜む	0101e1e1e1e10101	e3181ce7f1e0e31c	ffff4fcf4f4fffff	0303e7e7e3e30707	リラックスタイムだったのかな？	スピード+5 スキルPt+15 絆ゲージ+5	こんな暗い所にひとりでも、怖くないんだね	「非根幹距離○」ヒントLv+1 絆ゲージ+5						
2008	[雨の独奏、私の独創]マンハッタンカフェ(SRスタミナ)	夜の独走	0101c1c1c1c10101	a8070ff0f8f1f00f	ffff9f9f9f9fffff	0707c7c7c7c70707	……いつもこんなに走り込んでいるの？	スタミナ+10 絆ゲージ+5	……すごい集中力だね	体力+10 スタミナ+5 絆ゲージ+5						
2009	[鍛えぬくトモ]ミホノブルボン(SRパワー)	サイボーグではありません	010139fdfd3d0101	8a633598d9e7ce24	ffffe36bb1a9ffff	01013dfdfdfd0303	表情筋を鍛えよう！	根性+10 スキルPt+15	抑揚をつけて喋ろう！	体力-10 絆ゲージ-5 「コーナー回復○」ヒントLv+1						
2009	[鍛えぬくトモ]ミホノブルボン(SRパワー)	他人に危害を及ぼしてはならない	01017dffffff0101	820f29d4d7cbd02f	ffffc5c84ca85fff	010135ffffff0101	すごく重そうだ……	体力-10 スタミナ+5 パワー+15 絆ゲージ+5	夜だと、音が少し響くかもな	体力+10 賢さ+5 絆ゲージ+5						
2009	[鍛えぬくトモ]ミホノブルボン(SRパワー)	命令は守らなければならない					開店直前から待機しておこう	「集中力」ヒントLv+1 絆ゲージ+5	昼休みになったらダッシュ！	スピード+10 スキルPt+15 絆ゲージ+5						
2010	[鍛えて、応えて！]メジロライアン(SRパワー)	あくまで薦められただけ					ペース考えたほうがいいよ	「ペースキープ」ヒントLv+1 絆ゲージ+5	一気読みは体力使うよ？	体力+30 絆ゲージ+5						
2010	[鍛えて、応えて！]メジロライアン(SRパワー)	筋肉と共に明日へ！	01a1f1f1f1f10101	eae6193b3c18e0e3	ff6f47274747ffff	03f1f3f1f1f10303	限界まで挑戦しよう！	体力-10 パワー+15 絆ゲージ+5	目標達成おめでとう！	体力最大値+4 パワー+5 絆ゲージ+5						
2011	[シチーガール入門＃]ユキノビジン(SR根性)	“シチースポット”を目指して	01011dfdfd3d0101	8b7c2493c8df9b24	ffef51519959b3ff	01017dfdfdfd0103	この地図だと、現在地と目的地は……	体力-10 やる気+1 根性+10 絆ゲージ+5	ナビのアプリを使うといいぞ	「コーナー加速〇」ヒントLv+1 絆ゲージ+5						
2011	[シチーガール入門＃]ユキノビジン(SR根性)	イカすライブのために	010179f9f9f90101	887333dccce0cd33	ff7fe3a3b3b3dfff	01037bfbf9f90303	激しいステップを取り入れてみたら?	根性+10  絆ゲージ+5	アクロバティックナ動きをしてみたら?	体力-10  根性+15  絆ゲージ+5						
2012	[生徒Ａに関する実験的研究]アグネスタキオン(SR賢さ)	要検証・睡眠時間と作業効率	0101bdfdfdfd0101	8a3625c2dfddd224	fff76969696993ff	0101fdfdfdfd0101	パワフルなんだな	パワー+5 賢さ+5 絆ゲージ+5	難しい論文に取り組んでいるんだな	賢さ+10 絆ゲージ+5						
2012	[生徒Ａに関する実験的研究]アグネスタキオン(SR賢さ)	要検証・他者の介在による偶発性					走法	「差しのコツ○」ヒントLv+1 絆ゲージ+5	判断力	賢さ+10 絆ゲージ+5						
2013	[0500・定刻通り]エイシンフラッシュ(SRスピード)	想定外のお昼					折角だし食べたことのないものを食べたら？	体力+15 絆ゲージ+5	なら急いでメニューを考え直すしかないね	スピード+5 根性+5 絆ゲージ+5						
2013	[0500・定刻通り]エイシンフラッシュ(SRスピード)	想定外への対応	0101a1f1f1f10101	ea1018c7e1feef10	ffff2f4fcf4fbfff	0303f3f3f3f30303	いっそ自分で作るのはどうかな	根性+10 絆ゲージ+5	取り扱っている店を他に探すのはどうかな	「徹底マーク○」ヒントLv+1 絆ゲージ+5						
2014	[見習い魔女と長い夜]スイープトウショウ(SRスピード)	イタズラは計画的に	010171f1f1710101	8e3039cfe6e0c43b	ff7fe7e5e7e76fff	030373f3f3fb0303	フジキセキのことを想って、だよな！	スピード+10 スキルPt+20 「冷静」ヒントLv+1 絆ゲージ+5	正直に謝ったほうがいい	やる気-1 「一匹狼」ヒントLv+1						
2014	[見習い魔女と長い夜]スイープトウショウ(SRスピード)	とっておきのお友だち？	010179f979f90101	8a1036cecfd9c837	ff7ff3d3e3e3dfff	01037bfbf9f90303	野菜は食べた方がいい	スピード+5  スキルPt+10  「ラッキーセブン」ヒントLv+1  絆ゲージ+5	やりたいようにやればいい	やる気-1  「おひとり様〇」ヒントLv+5						
2014	[見習い魔女と長い夜]スイープトウショウ(SRスピード)	ミラクル☆エスケープ					補修を受けよう	体力+10 スピード+10 絆ゲージ+5	走って逃げよう	体力-10 スピード+20 絆ゲージ+5						
2014	[見習い魔女と長い夜]スイープトウショウ(SRスピード)	ワンダフル☆ミステイク！	010159fdf9fd0101	8a7836c7d9f8c624	ffffb191d1e3bfff	01017dfdfdfd0103	代わりにすごい呪文を教えよう	体力-20 スキルPt+40 絆ゲージ+5	もう一度スズメを探しに行こう	「愛嬌〇」 絆ゲージ+5						
2015	[波立つキモチ]ナリタタイシン(SRスピード)	別に、邪魔しないで	0101f1f9f1f10101	ea1818c6c7f9e433	ffff57454747dfff	0103f3fbf1f90303	遅くならないようにな	「追い上げ」ヒントLv+1 絆ゲージ+5	無理はよくない	スキルPt+30 絆ゲージ+5						
2016	[マーベラス☆大作戦]マーベラスサンデー(SR賢さ)	マーベラスにするために☆	010139fdfd3d0101	8a763689d8cec734	ffffe3b1b1d3b7ff	01017dfdfd7d0303	自分から全力でぶつかっていくとか…？	体力+10 やる気+1 絆ゲージ+5	関西人みたいなノリと勢いで、とか…？	「阪神レース場○」ヒントLv+1 絆ゲージ+5						
2016	[マーベラス☆大作戦]マーベラスサンデー(SR賢さ)	問答無用のマーベラス☆	0101c9f9f9e90101	e80617f1ccecf906	ffef93939393afff	0103f9fbf9f90303	最近、力が出なくて	体力+10 スピード+5 絆ゲージ+5	もっとやる気を出したいんだ	やる気+1 スピード+5 絆ゲージ+5						
2017	[運の行方]マチカネフクキタル(SR賢さ)	お導きとお友だち	01a1f1f1f1f10101	eae619193918c6e7	ff27e5a747c7ffff	03b1f3f1f1f30303	みんなを信じて！	スキルPt+45 絆ゲージ+5	気分転換に、1度走る？	体力+10 やる気+1 絆ゲージ+5 「右回り○」ヒントLv+1						
2017	[運の行方]マチカネフクキタル(SR賢さ)	信仰心と親切心が交わる時……	01a9fdfefdf90101	cadb2c299634c9cb	ff59514d4951bffb	0021fdfffdf90101	片っ端から作業を振ってみる	スキルPt+30 絆ゲージ+5	自分に親切してみるとかどう？	体力+20 絆ゲージ+5						
2017	[運の行方]マチカネフクキタル(SR賢さ)	全力スピリチュアル	0101f1f1f9f10101	aac4133b0d17eee8	ffe72547a727ffff	0171f3f9f9f10303	ただ急いでいるだけの気が……	賢さ+5  スキルPt+15  絆ゲージ+5	もう少し気合いも込めてみたら？	体力-10  スピード+5  スタミナ+5  パワー+5  絆ゲージ+5						
2018	[幸せと背中合わせ]メイショウドトウ(SR根性)	にんじん……買ってくださいっ					トレセン学園に掛け合ってみよう	体力+10 賢さ+5 絆ゲージ+5	人の多いところで呼び込みしよう	「先行コーナー○」ヒントLv+1 絆ゲージ+5						
2018	[幸せと背中合わせ]メイショウドトウ(SR根性)	私……改革ですっ					まずは揺るぎない自信を見習おう	体力+10 やる気+1 絆ゲージ+5	まずはあのバイタリティを見習おう	根性+15 絆ゲージ+5						
2018	[幸せと背中合わせ]メイショウドトウ(SR根性)	私の、運勢……	010161e1e1e10101	a31e1cf1e711f10e	ffffdf5f4f17dfff	0107e3e7f3e70307	このまま待てばいいと思う	体力+10 根性+5 絆ゲージ+5	大声で呼びかけよう！	【成功】体力の最大値+4 やる気+1 根性+5 賢さ+5 絆ゲージ+5\n【失敗】体力-10 賢さ+5						
2019	[目線は気にせず]メジロドーベル(SR賢さ)	やってみてもいい	010161f1f1f10101	aa3b19c4eff3c018	ff7fcf47e7e7dfff	010763f7f3f30307	体を鍛えて自信をつけよう！	体力+15 絆ゲージ+5	鏡の前で笑顔の練習！	やる気+1 スキルPt+15 絆ゲージ+5						
2019	[目線は気にせず]メジロドーベル(SR賢さ)	喜んでくれるかな……	0101a1f1f9f10101	ae1131efcc62e619	ffff6f6763677fff	0103f3f3fbf30303	別のプレゼントを探してみたら？	スキルPt+45 絆ゲージ+5	覚悟を決めて、突っ込もう！	「負けん気」ヒントLv+1 絆ゲージ+5						
2020	[…ただの水滴ですって]ナイスネイチャ(SR根性)	（ニャンとも）ガラじゃない	01011dfd7dfd0101	8a0c2dd3d2ccda3d	ffff71f9d9d9e7ff	01033dfd7dfd0303	癒されることも大事だと伝える	体力+20 絆ゲージ+5	クレバーに入店する方法を伝える	体力+10 賢さ+5 絆ゲージ+5						
2020	[…ただの水滴ですって]ナイスネイチャ(SR根性)	（美味しい）おせっかい	0101c1f9f9f90101	a83f37c1d81ee033	ff7fabb3b3a36fff	0101f9fbfdf90303	大根おろしで食べるペースアップ！	「ペースアップ」ヒントLv+1	寮で天ぷら祭りだ！	体力最大値+4  やる気+1  絆ゲージ+5						
2021	[むじゃむじゃむじゃき]ナイスネイチャ(SR賢さ)	（ニャンとも）ガラじゃない	01011dfd7dfd0101	8a0c2dd3d2ccda3d	ffff71f9d9d9e7ff	01033dfd7dfd0303	癒されることも大事だと伝える	体力+20 絆ゲージ+5	クレバーに入店する方法を伝える	体力+10 賢さ+5 絆ゲージ+5						
2021	[むじゃむじゃむじゃき]ナイスネイチャ(SR賢さ)	（美味しい）おせっかい	0101c1f9f9f90101	a83f37c1d81ee033	ff7fabb3b3a36fff	0101f9fbfdf90303	大根おろしで食べるペースアップ！	「ペースアップ」ヒントLv+1	寮で天ぷら祭りだ！	体力最大値+4  やる気+1  絆ゲージ+5						
2021	[むじゃむじゃむじゃき]ナイスネイチャ(SR賢さ)	背、追いかけて	0101a1f1e1e10101	aa1e1cf0e3c7ec18	ffff2fcfcf8fffff	0303f3f3e7f30303	ネイチャも若いな～	体力+5  賢さ+3  絆ゲージ+5	俺も気合い入ったよ	絆ゲージ+20						
2022	[一流プランニング]キングヘイロー(SRスピード)	助言する権利をあげる！	0101f9f9f9f90101	ea1032cfccf8cd23	ffff43434343ffff	0103f9fbf9f90303	昨今の根性論について討論する	根性+10 賢さ+5 絆ゲージ+5	仕掛けるタイミングについて話す	「末脚」ヒントLv+1 絆ゲージ+5						
2022	[一流プランニング]キングヘイロー(SRスピード)	付き合う権利をあげる！	0101f9f9f9f90101	ca1332cccff8c907	ffffc3c343c3bfff	0103f9fbf9f90303	それじゃあ併走で	体力-20 スピード+10 パワー+10 賢さ+5 絆ゲージ+5	それじゃあキングコールの練習で	やる気-1 根性+25 絆ゲージ+5						
2023	[準備運動は怠るべからず]イクノディクタス(SR賢さ)	イクノ式サポートメソッド	010161fdfd690101	8a533ccccbe1e11e	ffffd9d9e1d3efff	01016dfdfdfd0303	心肺を鍛えて逃げに特化！	賢さ+15 「逃げ駆け引き」ヒント+3 絆ゲージ+5	脚力強化の追い込みで！	賢さ+15 「追込駆け引き」ヒント+3 絆ゲージ+5						
